dialogueId,utteranceNo,authorRole,ENG_utterances,HIN_utterances,politeness,sentiment
SNG0408.json,3,agent,Are you departing from cambridge station?,क्या आप कैम्ब्रिज स्टेशन से प्रस्थान कर रहे हैं?,0,0
SNG0408.json,4,user,Yes. What do you have available?,हाँ। आपके पास क्या उपलब्ध है?,0,0
SNG0408.json,5,agent,The TR2000 leaves cambridge going to london kings cross on friday at 09:00. It arrives in london kings cross at 09:51. How does that sound?,TR2000 शुक्रवार को 09:00 बजे लंदन किंग्स क्रॉस पर जाने वाले कैम्ब्रिज से निकलती है। यह लंदन किंग्स क्रॉस में 09:51 बजे पहुंचती है। वह कैसा लगता है?,0,0
SNG0408.json,6,user,That's great. Please book me two tickets.,एक दम बढ़िया। कृपया मुझे दो टिकट बुक करें।,2,2
SNG0408.json,7,agent,The booking was successful and the fee is 47.2 GBP payable at the station. Reference number is E2N0JHSY. May I assist you with anything else today.,बुकिंग सफल रही और स्टेशन पर देय शुल्क 47.2 GBP है। संदर्भ संख्या E2N0JHSY है। क्या मैं आज आपकी किसी और चीज में सहायता कर सकता हूं।,2,0
SNG0408.json,8,user,"No thank you, that is all."," नहीं धन्यवाद, बस इतना ही।",0,2
SNG0408.json,9,agent,Have a good day!,आपका दिन शुभ हो!,2,2
PMUL1261.json,0,user,Please help me find a train from kings lynn to cambridge.,कृपया मुझे किंग्स लिन से कैम्ब्रिज के लिए ट्रेन खोजने में मदद करें।,2,0
PMUL1261.json,1,agent,What day and time will you be departing?,आप किस दिन और किस समय प्रस्थान करेंगे?,0,0
PMUL1261.json,2,user,Friday. I need to arrive by 11:30.,शुक्रवार। मुझे 11:30 बजे तक पहुंचना है।,0,0
PMUL1261.json,3,agent,TR1612 will get you there by 9:58.  Plenty of time.,TR1612 आपको 9:58 बजे तक वहां पहुंचा देगा। बहुत समय।,0,0
PMUL1261.json,4,user,"Ok, that sounds good. Can I please book 2 tickets? And I'll need a reference number, please.","हाँ यह ठीक है। क्या मैं 2 टिकट बुक कर सकता हूँ? और मुझे एक संदर्भ संख्या की आवश्यकता होगी, कृपया।",0,2
PMUL1261.json,5,agent,Your reference number is RH4X9U1Z. Do you need anything else?,आपकी संदर्भ संख्या RH4X9U1Z है। क्या आपको किसी और चीज की आवश्यकता है?,0,0
PMUL1261.json,6,user,"Yes, please.  I would like to visit a museum while I am in town.",हाँ कृपया। मैं शहर में रहते हुए एक संग्रहालय जाना चाहूंगा।,2,0
PMUL1261.json,7,agent,How about the cambridge artworks?,कैम्ब्रिज कलाकृतियों के बारे में कैसे?,0,0
PMUL1261.json,8,user,Is it in the west?  I need something in that area.,पश्चिम में है? मुझे उस क्षेत्र में कुछ चाहिए।,0,0
PMUL1261.json,9,agent,"If you'd like to be in the west, I recommend Cafe Jello Gallery."," यदि आप पश्चिम में रहना चाहते हैं, तो मैं कैफे जेलो गैलरी की सलाह देता हूं।",0,0
